Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      3222;1981-2010;        46;       1.9;       2.3;       5.4;       9.2;      13.6;      16.1;      18.5;        18;      14.4;      10.2;       5.9;       2.6;       9.8;
      3223;1981-2010;        46;        .4;       1.4;       5.4;       9.4;      14.1;      17.3;      19.3;      18.7;      14.7;        10;       4.4;       1.5;       9.7;
      3226;1981-2010;        42;        .9;       1.4;       4.9;       8.9;      13.7;      16.4;      18.8;      18.4;      14.2;       9.6;       5.1;       1.6;       9.5;
      3228;1981-2010;        46;         0;        .5;       3.5;       7.1;      11.5;      14.1;      16.3;      15.9;      12.3;       8.4;       3.9;        .8;       7.8;
      3231;1981-2010;        51;      -1.2;       -.5;       3.3;       7.6;      12.3;        15;      17.2;      16.8;      12.8;         8;         3;       -.3;       7.9;
      3234;1981-2010;        42;        .4;       1.2;       4.8;       9.1;      14.1;      16.7;        19;      18.7;      14.3;       9.6;       4.7;       1.4;       9.5;
      3236;1981-2010;        46;       1.8;       2.1;       5.2;       8.9;      13.3;      15.9;      18.1;      17.6;      13.9;       9.8;       5.7;       2.5;       9.6;
      3244;1981-2010;        51;        -1;       -.1;       3.7;       7.6;      12.4;      15.5;      17.4;      16.7;      12.8;       8.5;       3.1;        .1;       8.1;
      3245;1981-2010;        46;        -1;       -.3;       3.6;       7.5;      12.5;      15.6;      17.7;        17;      12.8;       8.5;         3;         0;       8.1;
      3246;1981-2010;        46;       1.8;       2.4;         6;       9.5;      13.9;      16.8;        19;      18.3;      14.4;      10.1;       5.7;       2.6;        10;
      3254;1981-2010;        42;       2.3;       2.6;       5.5;       9.1;      13.3;      15.8;        18;      17.5;      14.1;      10.1;         6;       2.9;       9.8;
      3257;1981-2010;        51;        .4;       1.1;         5;       8.9;      13.5;      16.6;      18.8;      18.2;      13.9;       9.3;       4.4;       1.5;       9.3;
      3265;1981-2010;        46;       -.1;        .5;       4.1;       7.9;      12.5;      15.3;      17.5;        17;        13;       8.8;       3.9;        .8;       8.4;
      3268;1981-2010;        42;      -1.7;      -1.2;         2;       5.6;      10.2;      13.3;      15.4;        15;      11.1;       7.4;       2.1;       -.6;       6.6;
      3271;1981-2010;        51;      -1.8;       -.5;       3.9;       8.8;      13.7;      16.3;      18.1;      17.4;      13.3;       8.6;       3.3;       -.4;       8.4;
      3278;1981-2010;        42;        .7;       1.5;       5.3;       9.2;      13.7;      16.7;      18.8;      18.2;      14.1;       9.7;       4.6;       1.6;       9.5;
      3284;1981-2010;        42;        .9;       1.6;       5.3;       9.1;      13.7;      16.7;      18.8;      18.2;      14.1;       9.6;       4.8;       1.9;       9.6;
      3287;1981-2010;        42;       -.2;        .7;       4.3;         8;      12.6;      15.4;      17.6;      17.3;      13.4;       8.9;       3.8;        .7;       8.5;
      3289;1981-2010;        51;       -.2;        .1;       3.7;       7.8;      12.5;      15.1;      17.5;      16.9;      13.2;       9.1;       3.9;        .7;       8.4;
      3291;1981-2010;        46;       1.4;         2;       5.8;       9.5;      13.9;        17;      19.1;      18.4;      14.4;        10;       5.3;       2.3;       9.9;
      3300;1981-2010;        46;       1.1;       1.8;       5.5;       9.5;      14.1;      16.9;        19;      18.4;      14.2;       9.7;         5;         2;       9.8;
      3307;1981-2010;        51;      -1.7;        -1;       2.2;         6;      10.9;      13.6;      15.7;      14.9;      11.7;       8.2;       2.7;       -.7;       6.9;
      3313;1981-2010;        46;        .3;       1.1;       4.7;       8.4;      12.8;      15.7;      17.9;      17.5;      13.6;       9.3;       4.3;       1.3;       8.9;
      3317;1981-2010;        46;        .9;       1.3;       4.1;         8;      12.6;      15.3;      17.7;      17.2;      13.5;       9.1;       4.7;       1.6;       8.8;
      3319;1981-2010;        42;         1;       1.6;       5.4;       9.2;      13.7;      16.6;      18.7;      18.2;      14.1;       9.7;         5;       1.8;       9.6;
      3320;1981-2010;        46;       2.9;       3.2;       6.4;       9.8;        14;      16.6;      18.9;      18.2;      14.7;      10.9;       6.5;       3.6;      10.5;
      3340;1981-2010;        42;        .9;       1.4;         5;       8.6;      13.1;        16;      17.9;      17.2;      13.4;       9.3;       4.8;       1.7;       9.1;
      3348;1981-2010;        42;        .2;        .5;         4;       7.9;      12.4;      15.1;      17.2;      16.9;      13.1;       8.7;       4.2;       1.1;       8.4;
      3362;1981-2010;        42;       1.1;         2;       5.7;       9.4;        14;        17;      19.1;      18.6;      14.4;       9.9;         5;       2.1;       9.9;
      3366;1981-2010;        51;      -1.4;       -.2;       3.9;       8.3;      13.4;      16.5;      18.3;      17.7;      13.1;       8.5;       3.1;       -.2;       8.4;
      3370;1981-2010;        46;       -.1;        .4;       3.9;       7.9;      12.5;      15.1;      17.4;      16.9;        13;       8.7;       4.1;        .7;       8.4;
      3376;1981-2010;        51;       -.2;        .6;       3.9;       8.7;      13.8;      16.4;      18.8;      18.1;      13.9;       9.1;         4;        .7;         9;
      3382;1981-2010;        46;       -.2;        .8;       4.8;       8.9;      13.8;      16.8;      18.9;      18.4;      14.2;       9.7;       3.9;        .9;       9.2;
      3383;1981-2010;        46;       -.2;        .7;       4.8;       8.9;      13.8;      16.7;      18.8;      18.3;      14.1;       9.5;       3.9;        .8;       9.2;
      3385;1981-2010;        46;       -.3;        .6;       4.6;       8.8;      13.6;      16.5;      18.6;        18;      13.8;       9.3;       3.8;        .8;         9;
      3388;1981-2010;        46;       -.6;        .3;       4.3;       8.5;      13.4;      16.3;      18.4;      17.8;      13.7;       9.2;       3.6;        .5;       8.8;
      3390;1981-2010;        46;       -.7;        .2;       4.2;       8.5;      13.4;      16.3;      18.4;      17.9;      13.7;       9.1;       3.5;        .4;       8.7;
      3402;1981-2010;        51;      -1.7;       -.9;       2.8;       6.7;      11.4;      14.3;      16.4;      15.9;        12;       7.8;       2.4;       -.6;       7.2;
      3404;1981-2010;        46;       2.3;       2.7;       5.8;       9.4;      13.6;      16.2;      18.4;      17.8;      14.2;      10.3;       6.1;         3;        10;
      3425;1981-2010;        46;        .1;        .8;       4.4;       8.4;        13;        16;        18;      17.4;      13.4;         9;       4.1;         1;       8.8;
      3426;1981-2010;        42;       -.1;        .8;       4.3;       8.9;        14;      16.7;        19;      18.4;        14;       9.4;       4.3;        .8;       9.2;
      3432;1981-2010;        46;         0;        .6;       4.2;       7.9;      12.6;      15.7;      17.7;      17.1;      13.1;       8.9;       3.8;         1;       8.6;
      3442;1981-2010;        51;       1.2;       1.7;       5.8;       9.6;      14.2;      17.2;      19.5;      18.7;      14.6;       9.9;       5.1;       2.2;        10;
      3484;1981-2010;        42;       -.8;        .1;       4.4;       8.7;      13.7;      16.6;      18.5;        18;      13.5;       8.8;       3.4;        .3;       8.8;
      3485;1981-2010;        42;       -.6;        .1;       4.1;       8.1;      12.9;      15.9;      17.9;      17.3;      13.1;       8.8;       3.4;        .5;       8.5;
      3486;1981-2010;        46;       1.1;       1.9;       5.8;       9.8;      14.5;      17.5;      19.6;        19;      14.7;        10;       5.1;         2;      10.1;
      3490;1981-2010;        51;       2.4;       2.8;       6.2;       9.5;      13.8;      16.7;      18.8;      18.2;      14.3;      10.2;       6.2;       3.2;      10.2;
      3509;1981-2010;        46;       -.1;        .5;       3.6;       8.1;      13.1;      15.8;      18.2;      17.6;      13.6;       8.9;       4.1;        .8;       8.7;
      3513;1981-2010;        42;      -3.1;      -2.6;        .7;       4.9;       9.7;      12.6;      14.7;      14.4;      10.5;       6.2;         1;      -2.1;       5.6;
      3518;1981-2010;        46;      -1.6;       -.8;       2.8;       6.6;      11.2;      14.3;      16.5;        16;      12.1;       7.8;       2.4;       -.5;       7.2;
      3519;1981-2010;        46;      -1.2;       -.4;       3.4;       7.2;      11.9;      14.9;      17.1;      16.6;      12.6;       8.2;       2.8;       -.2;       7.7;
      3527;1981-2010;        51;      -1.1;       -.5;       3.1;       7.2;      11.7;      14.3;      16.5;      16.2;      12.3;         8;       3.1;       -.1;       7.6;
      3537;1981-2010;        51;       1.5;       1.7;       4.3;       8.1;      12.7;      15.4;      17.6;      17.2;      13.6;       9.5;         5;       2.3;         9;
      3540;1981-2010;        42;       1.7;       2.2;       5.5;         9;      13.2;      15.9;      17.9;      17.4;      13.8;        10;       5.5;       2.6;       9.6;
      3541;1981-2010;        46;       1.9;       2.4;       5.7;       9.1;      13.4;        16;        18;      17.5;      13.9;      10.1;       5.7;       2.7;       9.7;
      3545;1981-2010;        42;       1.5;       2.1;       5.7;       9.3;      13.7;      16.8;      18.7;        18;        14;       9.8;       5.2;       2.4;       9.8;
      3552;1981-2010;        51;        .4;         1;       4.1;       8.7;      13.7;      16.3;      18.7;      18.2;      14.1;       9.5;       4.7;       1.3;       9.3;
      3565;1981-2010;        46;       -.1;        .7;       4.5;       8.7;      13.6;      16.6;      18.7;      18.1;      13.7;       9.1;         4;        .9;       9.1;
      3571;1981-2010;        42;      -1.3;       -.5;       3.4;       7.9;      12.8;      15.5;      17.5;      16.9;      12.8;       8.2;         3;       -.4;         8;
      3575;1981-2010;        46;       1.8;       2.7;       6.7;      10.6;      15.1;      18.1;      20.3;      19.7;      15.5;      10.7;       5.8;       2.8;      10.8;
      3576;1981-2010;        46;       1.8;       2.8;       6.7;      10.6;      15.1;      18.2;      20.3;      19.6;      15.5;      10.6;       5.7;       2.7;      10.8;
      3577;1981-2010;        46;        .2;        .7;       3.7;       8.2;        13;      15.7;      18.2;      17.7;      13.8;       9.1;       4.3;         1;       8.8;
      3591;1981-2010;        42;       1.5;       1.8;       4.9;         8;      12.3;      15.1;      17.4;      16.8;      13.5;       9.7;       5.2;       2.3;         9;
      3595;1981-2010;        46;        .8;       1.3;       4.8;       8.5;        13;        16;      17.8;      17.1;      13.2;       9.2;       4.7;       1.7;         9;
      3603;1981-2010;        42;       -.2;        .4;       4.1;         8;      12.7;      15.8;      17.8;      17.3;      13.2;       8.8;       3.7;        .7;       8.5;
      3605;1981-2010;        46;       -.6;        .3;       4.3;       8.4;      13.2;      16.2;      18.2;      17.6;      13.3;       8.8;       3.5;        .5;       8.7;
      3612;1981-2010;        51;       1.8;       2.1;         5;         9;      13.4;        16;      18.4;      17.7;      14.1;       9.9;       5.6;       2.4;       9.7;
      3621;1981-2010;        51;       -.8;        .2;       4.3;       8.5;      13.3;      16.2;      18.2;      17.7;      13.5;       8.8;       3.6;        .5;       8.7;
      3623;1981-2010;        42;       2.8;       3.1;       6.4;       9.7;        14;      16.7;      18.8;      18.3;      14.7;      10.8;       6.4;       3.5;      10.4;
      3639;1981-2010;        42;       1.8;         2;       4.4;       8.1;      12.3;        15;      17.4;      17.2;      14.1;        10;       5.7;       2.5;       9.2;
      3640;1981-2010;        51;       2.5;       2.7;       5.7;         9;      13.5;        16;      18.2;      17.7;      14.3;      10.4;         6;       3.4;       9.9;
      3659;1981-2010;        46;       -.5;       -.1;       3.2;       6.5;      10.9;      13.7;        16;      15.6;        12;         8;       3.4;        .3;       7.4;
      3660;1981-2010;        42;        .3;        .7;         4;       7.4;      11.7;      14.5;      16.8;      16.4;      12.8;       8.6;       4.2;       1.1;       8.2;
      3666;1981-2010;        46;       -.1;        .7;       4.5;       8.8;      13.9;      16.8;      18.9;      18.2;      13.9;       9.1;       4.1;        .9;       9.1;
      3667;1981-2010;        51;       -.7;       -.1;       3.9;       7.9;      12.9;      15.7;      17.8;        17;      12.7;       8.3;       3.4;        .2;       8.2;
      3668;1981-2010;        51;        .1;        .9;       4.8;       9.1;        14;      16.9;        19;      18.4;        14;       9.3;       4.2;         1;       9.3;
      3671;1981-2010;        46;        .9;       1.8;       5.6;       9.5;        14;        17;        19;      18.5;      14.4;       9.8;       4.7;       1.7;       9.7;
      3672;1981-2010;        46;        .1;        .8;       4.5;       8.2;      12.8;      15.9;      17.9;      17.4;      13.4;       9.1;         4;       1.2;       8.8;
      3679;1981-2010;        42;      -1.4;       -.2;       3.8;       8.3;      13.2;      15.9;      17.9;      17.3;      13.5;       9.1;       3.3;       -.4;       8.4;
      3694;1981-2010;        46;        -3;      -2.5;        .4;       4.4;       9.2;      12.1;      14.1;      13.9;      10.2;       6.1;       1.1;      -2.1;       5.3;
      3702;1981-2010;        51;       -.2;        .3;       4.1;       7.1;      11.5;      14.3;      16.7;      16.1;      12.5;       8.9;         4;         1;         8;
      3705;1981-2010;        46;       -.1;        .6;         4;       7.7;      12.4;      15.6;      17.5;      16.8;      12.9;       8.9;       3.7;        .9;       8.4;
      3722;1981-2010;        46;        -1;       -.1;       4.1;       8.4;      13.3;      16.3;      18.3;      17.8;      13.4;       8.8;       3.3;        .2;       8.6;
      3730;1981-2010;        51;      -3.1;      -2.1;       1.7;       5.8;      10.9;        14;      16.1;      15.4;      11.7;       7.7;       1.6;      -1.9;       6.5;
      3734;1981-2010;        42;       1.3;       2.1;       5.9;       9.8;      14.4;      17.3;      19.5;      18.8;      14.6;      10.1;       5.2;       2.2;      10.1;
      3735;1981-2010;        46;      -1.2;         0;       4.1;       8.5;      13.6;      16.4;      18.3;      17.7;      13.5;       8.9;       3.4;         0;       8.6;
      3739;1981-2010;        51;        -2;      -1.2;       2.7;       7.3;      12.3;        15;        17;      16.6;      12.4;       7.8;       2.4;        -1;       7.5;
      3744;1981-2010;        46;        .5;        .9;       4.3;         8;      12.5;      15.1;      17.3;      16.7;      13.1;       8.9;       4.6;       1.3;       8.6;
      3751;1981-2010;        46;      -1.2;       -.4;       3.5;       7.4;      12.2;      15.3;      17.3;      16.7;      12.7;       8.4;       2.9;       -.1;       7.9;
      3752;1981-2010;        46;      -2.9;      -2.5;        .7;       4.9;       9.9;      12.7;      14.6;      14.2;      10.6;       6.4;       1.1;      -2.1;       5.6;
      3753;1981-2010;        46;       2.4;       2.7;       5.8;       9.3;      13.6;      16.1;      18.3;      17.8;      14.3;      10.3;       6.1;         3;        10;
      3761;1981-2010;        51;       1.1;       1.9;       5.7;       9.7;      14.3;      17.2;      19.3;      18.8;      14.6;      10.1;       5.1;       2.1;        10;
      3776;1981-2010;        46;         2;       2.8;       6.7;      10.6;      15.1;      18.1;      20.2;      19.6;      15.3;      10.6;       5.9;       2.8;      10.8;
      3777;1981-2010;        46;         2;         3;       6.8;      10.5;        15;      18.1;      20.2;      19.5;      15.4;        11;       5.9;       3.1;      10.9;
      3788;1981-2010;        46;        -1;       -.2;       3.4;       7.8;      12.8;      15.6;      17.6;      17.2;      13.1;       8.7;       3.6;         0;       8.2;
      3790;1981-2010;        46;         2;       2.2;         5;       8.7;        13;      15.6;      17.9;      17.4;        14;       9.9;       5.7;       2.6;       9.5;
      3791;1981-2010;        42;         2;       2.2;         5;       8.7;      12.9;      15.5;      17.8;      17.4;      13.9;        10;       5.7;       2.6;       9.5;
      3811;1981-2010;        51;        .5;       1.1;       4.6;       8.9;      13.8;      16.6;        19;      18.5;      14.3;       9.6;       4.6;       1.3;       9.4;
      3815;1981-2010;        42;         2;       2.3;       5.5;       9.1;      13.4;      15.8;      18.1;      17.8;      14.2;       9.9;       5.9;         3;       9.8;
      3818;1981-2010;        46;        .7;       1.2;       4.4;       8.6;      13.5;      16.1;      18.5;        18;        14;       9.4;       4.7;       1.5;       9.2;
      3821;1981-2010;        42;        .4;        .9;       4.4;       8.5;      13.3;        16;      18.3;        18;      13.9;       9.4;       4.5;       1.1;       9.1;
      3825;1981-2010;        46;        .8;       1.7;       5.2;         9;      13.2;      16.2;      18.3;      17.8;      13.9;       9.5;       4.8;       1.7;       9.3;
      3836;1981-2010;        42;       -.5;        .1;       3.9;       8.1;      12.9;      15.7;      17.7;      17.2;      13.1;       8.4;       3.6;        .4;       8.4;
      3856;1981-2010;        46;      -1.5;      -1.2;       1.9;       5.4;      10.2;      13.2;      15.4;        15;      11.4;       7.7;       2.3;       -.5;       6.6;
      3857;1981-2010;        42;      -1.3;       -.8;       2.5;       6.2;      11.1;      14.1;      16.3;      15.8;        12;       8.2;       2.7;       -.2;       7.2;
      3867;1981-2010;        46;       2.1;       2.3;       5.1;       8.7;      12.8;      15.4;      17.6;      17.2;      13.9;        10;       5.8;       2.7;       9.5;
      3875;1981-2010;        51;      -1.8;       -.7;       3.4;         8;      12.8;      15.5;      17.6;      17.1;      12.7;       7.9;       2.6;       -.7;       7.9;
      3878;1981-2010;        46;      -1.4;         0;       4.4;       9.3;      14.4;        17;        19;      18.4;        14;       9.1;       3.5;       -.2;         9;
      3879;1981-2010;        46;      -1.4;         0;       4.3;       9.1;      14.2;      16.9;      18.8;      18.2;      13.8;       9.1;       3.4;       -.3;       8.8;
      3883;1981-2010;        46;        -1;       -.5;         3;       7.1;        12;      14.9;        17;      16.5;      12.6;       8.2;       3.2;       -.1;       7.7;
      3897;1981-2010;        42;       1.5;       1.7;       4.2;       7.7;      12.2;      15.2;      17.7;      17.5;        14;       9.8;       5.4;       2.3;       9.1;
      3903;1981-2010;        46;       2.1;       2.8;       6.3;       9.6;      13.9;        17;      19.1;      18.4;      14.4;      10.5;       5.9;         3;      10.2;
      3904;1981-2010;        42;       2.2;       2.8;       6.3;       9.6;      13.9;        17;      19.1;      18.5;      14.5;      10.5;         6;         3;      10.3;
      3915;1981-2010;        46;         0;        .8;       4.1;       8.6;      13.6;      16.4;      18.7;        18;      13.9;       9.2;       4.2;        .8;         9;
      3922;1981-2010;        46;       -.7;        .1;         4;       8.2;        13;      15.8;      17.9;      17.5;      13.3;       8.7;       3.6;        .4;       8.5;
      3925;1981-2010;        42;         1;       1.7;       5.3;       8.9;      13.3;      16.4;      18.6;        18;      13.9;       9.7;       4.8;       1.9;       9.4;
      3927;1981-2010;        51;      -1.4;       -.7;         3;       6.8;      11.7;      14.5;      16.7;      15.9;      12.2;         8;       2.5;       -.3;       7.4;
      3929;1981-2010;        46;       1.9;         3;       6.8;      10.7;      15.3;      18.4;      20.5;      19.9;      15.5;      10.8;       5.8;       2.9;        11;
      3939;1981-2010;        46;        .4;         1;       4.2;       7.8;      12.1;      15.2;      16.9;      16.2;      12.5;       8.8;       4.2;       1.4;       8.4;
      3946;1981-2010;        42;       -.7;         0;       3.6;       7.6;      12.5;      15.2;      17.5;        17;        13;       8.5;       3.6;        .3;       8.2;
      3955;1981-2010;        46;       1.3;       1.5;       3.9;       7.7;      12.2;        15;      17.5;      17.2;      13.8;       9.7;       5.3;       2.1;       8.9;
      3974;1981-2010;        46;       -.8;        .2;       3.9;       8.2;      13.1;      15.9;      17.8;      17.3;      13.2;       8.7;       3.6;        .3;       8.5;
      3975;1981-2010;        42;      -1.4;       -.6;       3.1;       7.3;      12.1;      15.1;      16.9;      16.5;      12.5;         8;       2.8;       -.4;       7.7;
      3987;1981-2010;        51;        .2;         1;       4.5;       9.2;        14;      16.6;      18.9;      18.3;      14.1;       9.4;       4.4;         1;       9.3;
      3988;1981-2010;        46;        .3;       1.1;       4.4;       9.2;      14.1;      16.8;      19.1;      18.4;      14.1;       9.4;       4.4;         1;       9.3;
      4005;1981-2010;        46;        -1;         0;       3.9;       8.2;      13.2;        16;        18;      17.4;      13.4;         9;       3.3;         0;       8.4;
      4018;1981-2010;        46;       -.9;       -.1;         4;       8.1;        13;      15.8;        18;      17.4;      13.2;       8.7;       3.2;        .2;       8.4;
      4024;1981-2010;        42;        .6;        .8;       3.2;         7;      11.6;      14.8;      17.4;      17.3;      13.7;       9.3;       4.7;       1.5;       8.5;
      4029;1981-2010;        46;       2.2;       2.4;       5.3;         9;      13.2;      15.8;        18;      17.5;        14;        10;       5.9;       2.8;       9.7;
      4032;1981-2010;        42;         1;       1.3;       4.7;       8.7;      13.5;      16.3;      18.6;        18;      14.1;       9.6;       5.2;       1.8;       9.4;
      4036;1981-2010;        42;        .3;        .8;       4.3;       8.5;      13.2;        16;      18.3;        18;      13.9;       9.2;       4.4;       1.1;         9;
      4038;1981-2010;        46;       1.3;       1.6;       4.2;         8;      12.4;        15;      17.4;        17;      13.5;       9.4;       5.1;         2;       8.9;
      4039;1981-2010;        42;       1.3;       1.6;       4.3;       8.1;      12.4;      15.1;      17.5;        17;      13.5;       9.4;       5.1;       1.9;       8.9;
      4053;1981-2010;        46;        .3;       1.1;       5.2;       9.2;      13.9;      17.1;      19.1;      18.4;      14.4;       9.7;       4.4;       1.4;       9.5;
      4063;1981-2010;        51;       1.8;       2.1;       5.1;       8.8;      13.1;      15.8;      18.2;      17.8;      13.9;       9.9;       5.7;       2.5;       9.6;
      4066;1981-2010;        46;       -.7;         0;         4;         8;      12.9;      15.8;      17.9;      17.2;      13.2;       8.9;       3.3;        .4;       8.4;
      4077;1981-2010;        46;       2.1;         3;       6.8;      10.5;      15.1;        18;      20.1;      19.5;      15.4;      10.8;       5.9;         3;      10.8;
      4079;1981-2010;        46;        .2;        .7;       4.5;       8.7;      13.4;      16.1;      18.4;      17.9;      13.8;       9.3;       4.4;         1;         9;
      4091;1981-2010;        46;      -2.8;      -2.9;       -.7;       2.8;       7.7;      10.4;      12.8;      12.6;       9.3;       6.2;        .9;      -2.1;       4.5;
      4094;1981-2010;        51;       -.4;        .2;       4.7;       8.6;      13.5;      16.8;      18.6;      17.8;      13.6;       9.2;       3.9;        .7;         9;
      4100;1981-2010;        46;       2.6;       2.9;         6;       9.6;      13.8;      16.4;      18.5;      17.9;      14.2;      10.4;       6.3;       3.3;      10.2;
      4104;1981-2010;        51;      -1.2;         0;       4.5;       9.1;      14.1;        17;        19;      18.5;      13.8;       8.7;       3.3;       -.1;       8.9;
      4127;1981-2010;        42;       1.1;       1.4;       4.7;         8;      12.4;      15.2;      17.1;      16.9;      13.3;       9.1;       4.9;       1.8;       8.9;
      4149;1981-2010;        46;      -2.2;      -1.9;       1.2;       5.4;      10.4;        13;      15.3;        15;      11.1;         7;       1.8;      -1.4;       6.2;
      4152;1981-2010;        46;       -.8;       -.3;         3;       6.8;      11.5;      14.6;      16.8;      16.2;      12.3;       8.2;       2.9;        .2;       7.6;
      4154;1981-2010;        42;       1.2;       1.5;       4.6;         8;      12.3;      14.9;      17.1;      16.5;        13;       9.4;       4.8;       1.9;       8.8;
      4156;1981-2010;        46;       1.4;       1.6;         4;       7.7;      12.1;        15;      17.4;        17;      13.5;       9.4;       5.1;         2;       8.9;
      4160;1981-2010;        42;        .2;        .9;       4.4;       8.2;      12.7;      15.8;      17.9;      17.3;      13.3;       9.2;       4.1;       1.2;       8.8;
      4166;1981-2010;        46;        .6;       1.5;       5.4;       9.2;      13.8;      16.9;        19;      18.3;      14.2;       9.7;       4.7;       1.8;       9.6;
      4169;1981-2010;        51;       1.6;       2.5;       6.5;      10.2;      14.7;      17.7;      19.7;        19;      14.8;      10.4;       5.4;       2.7;      10.5;
      4174;1981-2010;        42;       2.4;       2.7;       5.7;       9.3;      13.6;      16.1;      18.3;      17.8;      14.3;      10.3;       6.1;         3;        10;
      4175;1981-2010;        51;       1.7;       2.7;       6.5;        10;      14.3;      17.9;      19.9;      19.1;      14.9;      10.8;       5.6;       2.7;      10.5;
      4177;1981-2010;        42;       1.9;       2.8;       6.7;      10.5;        15;      18.1;      20.3;      19.8;      15.5;      10.8;       5.7;       2.8;      10.8;
      4189;1981-2010;        46;       -.7;        .2;         4;       7.8;      12.5;      15.6;      17.7;      17.2;        13;       8.7;       3.4;        .4;       8.3;
      4222;1981-2010;        51;       -.8;       -.4;       3.3;       7.2;      12.4;      15.1;      17.1;      16.8;      12.7;       8.6;       3.3;        .3;         8;
      4233;1981-2010;        46;       -.6;       -.2;       3.4;       7.3;      11.9;      14.8;      16.9;      16.3;      12.2;       8.1;       3.4;        .4;       7.8;
      4240;1981-2010;        46;       1.1;       1.4;       4.4;       7.4;      11.6;      14.3;      16.6;      16.1;      12.9;       9.3;       4.8;       1.8;       8.5;
      4261;1981-2010;        51;       -.7;        .4;       4.7;       8.8;      13.7;      16.6;      18.5;      17.8;      13.4;         9;       3.6;        .3;       8.9;
      4271;1981-2010;        51;       1.5;       1.8;       4.2;       7.8;      12.3;      15.5;      18.1;      17.9;      14.5;      10.2;       5.6;       2.4;       9.4;
      4275;1981-2010;        51;       1.3;       1.6;       4.6;       8.6;      13.1;      15.6;      18.1;      17.1;      13.8;       9.6;         5;       2.1;       9.3;
      4278;1981-2010;        51;       -.1;        .5;       4.4;       8.7;        14;      17.1;        19;      18.3;      13.7;       8.9;       3.6;        .8;       9.1;
      4280;1981-2010;        42;       -.4;        .3;       4.1;       8.5;      13.7;      16.7;      18.8;        18;      13.5;       8.7;       3.6;        .6;       8.8;
      4287;1981-2010;        51;       -.2;        .5;       4.3;       8.4;      13.1;        16;      18.1;      17.6;      13.4;       8.9;       3.9;        .9;       8.8;
      4288;1981-2010;        46;       1.9;       2.2;       5.4;       9.1;      13.4;      15.9;      18.2;      17.6;        14;        10;       5.7;       2.6;       9.7;
      4294;1981-2010;        46;        .4;       1.2;       5.1;       8.8;      13.4;      16.6;      18.7;      18.1;      13.9;       9.6;       4.3;       1.4;       9.3;
      4300;1981-2010;        42;       -.8;       -.1;       3.5;       7.1;      11.8;      15.1;      17.2;      16.7;      12.7;       8.5;       3.3;        .3;       7.9;
      4301;1981-2010;        51;       1.7;       2.4;       6.4;      10.3;      14.8;      17.9;      19.9;      19.3;      14.9;        10;       5.5;       2.6;      10.5;
      4318;1981-2010;        51;      -2.3;      -1.6;       1.9;       5.7;      10.9;      13.7;      15.6;      15.2;      11.8;       7.8;       2.1;        -1;       6.6;
      4320;1981-2010;        46;       1.2;       1.5;         4;       7.8;      12.2;        15;      17.4;      17.1;      13.6;       9.4;       5.1;       1.9;       8.8;
      4323;1981-2010;        51;        .1;        .9;       4.6;       8.4;      12.7;      15.7;        18;      17.7;      13.7;       9.2;       4.2;         1;       8.9;
      4327;1981-2010;        46;        -3;      -2.2;       1.6;         6;      11.1;      13.7;      15.7;      15.2;      11.1;         7;       1.8;      -1.7;       6.4;
      4330;1981-2010;        46;        .5;       1.3;       5.1;       8.7;      13.2;      16.2;      18.5;      17.9;      13.9;       9.5;       4.4;       1.5;       9.2;
      4332;1981-2010;        46;         0;        .8;       4.4;       8.6;      13.5;      16.1;      18.4;      17.9;      13.6;         9;       4.3;         1;         9;
      4336;1981-2010;        51;        .8;       1.7;       5.4;       8.9;      13.1;      16.2;      18.3;      17.9;      13.9;       9.7;       4.8;       1.8;       9.4;
      4339;1981-2010;        46;       2.2;       2.9;       6.6;      10.2;      14.6;      17.6;      19.8;        19;      14.9;      10.7;         6;       3.1;      10.6;
      4347;1981-2010;        46;       -.5;       -.2;       3.1;       7.5;      12.4;      14.9;        17;      16.4;      12.5;       8.1;       3.5;        .2;       7.9;
      4349;1981-2010;        42;       1.3;       2.1;         6;       9.9;      14.4;      17.4;      19.5;      18.8;      14.7;      10.2;       5.2;       2.2;      10.1;
      4350;1981-2010;        51;        .9;       1.8;       5.5;       9.1;      13.7;      16.9;        19;      18.2;      14.2;        10;       4.3;       1.9;       9.6;
      4354;1981-2010;        51;      -2.2;       -.8;         3;       8.1;      13.3;      15.9;      17.7;      17.1;      12.7;         8;       2.5;      -1.1;       7.9;
      4364;1981-2010;        46;       1.3;       1.6;       4.9;         9;      13.6;      16.2;      18.4;        18;      14.1;       9.8;       5.3;         2;       9.5;
      4367;1981-2010;        46;       1.1;       1.5;       4.6;       8.3;      12.7;      15.3;      17.5;      17.1;      13.4;       9.4;       5.2;       1.9;         9;
      4371;1981-2010;        51;       1.7;       2.1;       5.4;       9.1;      13.4;      15.7;      18.1;      17.6;        14;        10;       5.6;       2.4;       9.6;
      4373;1981-2010;        46;         1;       1.4;       4.4;       8.6;      13.3;      15.9;      18.3;      17.7;      13.9;       9.4;       4.9;       1.7;       9.2;
      4377;1981-2010;        51;      -1.1;       -.3;       3.3;       7.7;      12.2;      14.9;      17.1;      16.8;      12.8;       8.1;       2.9;       -.2;       7.9;
